category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
drop_object,80972,extracted_videos/20bn-something-something-v2/80972.webm,./augmented_data_512/frames/drop_object/flip_80972_input.npy,./augmented_data_512/frames/drop_object/flip_80972_target.npy,[Something] falling like a rock,wallet falling like a rock,['wallet'],512x512
move_object,35259,extracted_videos/20bn-something-something-v2/35259.webm,./augmented_data_512/frames/move_object/flip_35259_input.npy,./augmented_data_512/frames/move_object/flip_35259_target.npy,Moving [something] down,moving pen down,['pen'],512x512
move_object,105097,extracted_videos/20bn-something-something-v2/105097.webm,./augmented_data_512/frames/move_object/flip_105097_input.npy,./augmented_data_512/frames/move_object/flip_105097_target.npy,Touching (without moving) [part] of [something],touching (without moving) hardisk board of table,"['hardisk board', 'table']",512x512
move_object,68023,extracted_videos/20bn-something-something-v2/68023.webm,./augmented_data_512/frames/move_object/flip_68023_input.npy,./augmented_data_512/frames/move_object/flip_68023_target.npy,Pushing [something] from left to right,pushing lotion from right to left,['lotion'],512x512
drop_object,77664,extracted_videos/20bn-something-something-v2/77664.webm,./augmented_data_512/frames/drop_object/flip_77664_input.npy,./augmented_data_512/frames/drop_object/flip_77664_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],512x512
drop_object,207111,extracted_videos/20bn-something-something-v2/207111.webm,./augmented_data_512/frames/drop_object/flip_207111_input.npy,./augmented_data_512/frames/drop_object/flip_207111_target.npy,[Something] falling like a feather or paper,tissue falling like a feather or paper,['tissue'],512x512
drop_object,88115,extracted_videos/20bn-something-something-v2/88115.webm,./augmented_data_512/frames/drop_object/flip_88115_input.npy,./augmented_data_512/frames/drop_object/flip_88115_target.npy,Dropping [something] onto [something],dropping a piece of plastic onto cup,"['a piece of plastic', 'cup']",512x512
drop_object,81330,extracted_videos/20bn-something-something-v2/81330.webm,./augmented_data_512/frames/drop_object/flip_81330_input.npy,./augmented_data_512/frames/drop_object/flip_81330_target.npy,[Something] falling like a rock,phone falling like a rock,['phone'],512x512
cover_object,67359,extracted_videos/20bn-something-something-v2/67359.webm,./augmented_data_512/frames/cover_object/flip_67359_input.npy,./augmented_data_512/frames/cover_object/flip_67359_target.npy,Covering [something] with [something],covering pack of cigarettes with pillow,"['pack of cigarettes', 'pillow']",512x512
cover_object,211761,extracted_videos/20bn-something-something-v2/211761.webm,./augmented_data_512/frames/cover_object/flip_211761_input.npy,./augmented_data_512/frames/cover_object/flip_211761_target.npy,Covering [something] with [something],covering a hanger with a blanket,"['a hanger', 'a blanket']",512x512
cover_object,168749,extracted_videos/20bn-something-something-v2/168749.webm,./augmented_data_512/frames/cover_object/flip_168749_input.npy,./augmented_data_512/frames/cover_object/flip_168749_target.npy,Covering [something] with [something],covering container with plate,"['container', 'plate']",512x512
cover_object,193622,extracted_videos/20bn-something-something-v2/193622.webm,./augmented_data_512/frames/cover_object/flip_193622_input.npy,./augmented_data_512/frames/cover_object/flip_193622_target.npy,Uncovering [something],uncovering key,['key'],512x512
cover_object,10808,extracted_videos/20bn-something-something-v2/10808.webm,./augmented_data_512/frames/cover_object/flip_10808_input.npy,./augmented_data_512/frames/cover_object/flip_10808_target.npy,Covering [something] with [something],covering a knife with a tissue,"['a knife', 'a tissue']",512x512
drop_object,112832,extracted_videos/20bn-something-something-v2/112832.webm,./augmented_data_512/frames/drop_object/flip_112832_input.npy,./augmented_data_512/frames/drop_object/flip_112832_target.npy,"Lifting [something] up completely, then letting it drop down","lifting card up completely, then letting it drop down",['card'],512x512
move_object,14128,extracted_videos/20bn-something-something-v2/14128.webm,./augmented_data_512/frames/move_object/flip_14128_input.npy,./augmented_data_512/frames/move_object/flip_14128_target.npy,Moving [something] across a surface without it falling down,moving a lighter across a surface without it falling down,['a lighter'],512x512
move_object,130510,extracted_videos/20bn-something-something-v2/130510.webm,./augmented_data_512/frames/move_object/flip_130510_input.npy,./augmented_data_512/frames/move_object/flip_130510_target.npy,Pulling [something] from right to left,pulling bag from left to right,['bag'],512x512
cover_object,11554,extracted_videos/20bn-something-something-v2/11554.webm,./augmented_data_512/frames/cover_object/flip_11554_input.npy,./augmented_data_512/frames/cover_object/flip_11554_target.npy,Uncovering [something],uncovering pencil,['pencil'],512x512
cover_object,1381,extracted_videos/20bn-something-something-v2/1381.webm,./augmented_data_512/frames/cover_object/flip_1381_input.npy,./augmented_data_512/frames/cover_object/flip_1381_target.npy,Uncovering [something],uncovering potatoes,['potatoes'],512x512
cover_object,29906,extracted_videos/20bn-something-something-v2/29906.webm,./augmented_data_512/frames/cover_object/flip_29906_input.npy,./augmented_data_512/frames/cover_object/flip_29906_target.npy,Covering [something] with [something],covering phone with pillow,"['phone', 'pillow']",512x512
drop_object,91785,extracted_videos/20bn-something-something-v2/91785.webm,./augmented_data_512/frames/drop_object/flip_91785_input.npy,./augmented_data_512/frames/drop_object/flip_91785_target.npy,[Something] falling like a feather or paper,leaf falling like a feather or paper,['leaf'],512x512
drop_object,132124,extracted_videos/20bn-something-something-v2/132124.webm,./augmented_data_512/frames/drop_object/flip_132124_input.npy,./augmented_data_512/frames/drop_object/flip_132124_target.npy,"Lifting [something] up completely, then letting it drop down","lifting clock up completely, then letting it drop down",['clock'],512x512
move_object,169677,extracted_videos/20bn-something-something-v2/169677.webm,./augmented_data_512/frames/move_object/flip_169677_input.npy,./augmented_data_512/frames/move_object/flip_169677_target.npy,Pushing [something] from right to left,pushing paper from left to right,['paper'],512x512
move_object,95068,extracted_videos/20bn-something-something-v2/95068.webm,./augmented_data_512/frames/move_object/flip_95068_input.npy,./augmented_data_512/frames/move_object/flip_95068_target.npy,Pushing [something] so that it slightly moves,pushing an oil bottle so that it slightly moves,['an oil bottle'],512x512
move_object,4532,extracted_videos/20bn-something-something-v2/4532.webm,./augmented_data_512/frames/move_object/flip_4532_input.npy,./augmented_data_512/frames/move_object/flip_4532_target.npy,Pulling [something] from right to left,pulling sunglasses from left to right,['sunglasses'],512x512
drop_object,140984,extracted_videos/20bn-something-something-v2/140984.webm,./augmented_data_512/frames/drop_object/flip_140984_input.npy,./augmented_data_512/frames/drop_object/flip_140984_target.npy,[Something] falling like a feather or paper,poly bag falling like a feather or paper,['poly bag'],512x512
move_object,177513,extracted_videos/20bn-something-something-v2/177513.webm,./augmented_data_512/frames/move_object/flip_177513_input.npy,./augmented_data_512/frames/move_object/flip_177513_target.npy,Pushing [something] from left to right,pushing sponge from right to left,['sponge'],512x512
cover_object,181342,extracted_videos/20bn-something-something-v2/181342.webm,./augmented_data_512/frames/cover_object/flip_181342_input.npy,./augmented_data_512/frames/cover_object/flip_181342_target.npy,Showing [something] on top of [something],showing house telephone on top of wood,"['house telephone', 'wood']",512x512
drop_object,186235,extracted_videos/20bn-something-something-v2/186235.webm,./augmented_data_512/frames/drop_object/flip_186235_input.npy,./augmented_data_512/frames/drop_object/flip_186235_target.npy,Dropping [something] behind [something],dropping adhesive tape behind plastic container,"['adhesive tape', 'plastic container']",512x512
drop_object,159699,extracted_videos/20bn-something-something-v2/159699.webm,./augmented_data_512/frames/drop_object/flip_159699_input.npy,./augmented_data_512/frames/drop_object/flip_159699_target.npy,[Something] falling like a rock,a piece of scrap falling like a rock,['a piece of scrap'],512x512
cover_object,103619,extracted_videos/20bn-something-something-v2/103619.webm,./augmented_data_512/frames/cover_object/flip_103619_input.npy,./augmented_data_512/frames/cover_object/flip_103619_target.npy,Uncovering [something],uncovering adapter,['adapter'],512x512
move_object,80112,extracted_videos/20bn-something-something-v2/80112.webm,./augmented_data_512/frames/move_object/flip_80112_input.npy,./augmented_data_512/frames/move_object/flip_80112_target.npy,Moving [something] down,moving lighter down,['lighter'],512x512
cover_object,13173,extracted_videos/20bn-something-something-v2/13173.webm,./augmented_data_512/frames/cover_object/flip_13173_input.npy,./augmented_data_512/frames/cover_object/flip_13173_target.npy,Covering [something] with [something],covering ball with paper,"['ball', 'paper']",512x512
move_object,85739,extracted_videos/20bn-something-something-v2/85739.webm,./augmented_data_512/frames/move_object/flip_85739_input.npy,./augmented_data_512/frames/move_object/flip_85739_target.npy,Pulling [something] from right to left,pulling phone from left to right,['phone'],512x512
cover_object,68314,extracted_videos/20bn-something-something-v2/68314.webm,./augmented_data_512/frames/cover_object/flip_68314_input.npy,./augmented_data_512/frames/cover_object/flip_68314_target.npy,Putting [something] onto [something],putting small bangle onto teddy bear toy,"['small bangle', 'teddy bear toy']",512x512
cover_object,83487,extracted_videos/20bn-something-something-v2/83487.webm,./augmented_data_512/frames/cover_object/flip_83487_input.npy,./augmented_data_512/frames/cover_object/flip_83487_target.npy,Uncovering [something],uncovering wallet,['wallet'],512x512
drop_object,11400,extracted_videos/20bn-something-something-v2/11400.webm,./augmented_data_512/frames/drop_object/flip_11400_input.npy,./augmented_data_512/frames/drop_object/flip_11400_target.npy,"Lifting [something] up completely, then letting it drop down","lifting ladies wallet up completely, then letting it drop down",['ladies wallet'],512x512
move_object,75643,extracted_videos/20bn-something-something-v2/75643.webm,./augmented_data_512/frames/move_object/flip_75643_input.npy,./augmented_data_512/frames/move_object/flip_75643_target.npy,Pushing [something] so that it slightly moves,pushing a stuffed toy so that it slightly moves,['a stuffed toy'],512x512
cover_object,179066,extracted_videos/20bn-something-something-v2/179066.webm,./augmented_data_512/frames/cover_object/flip_179066_input.npy,./augmented_data_512/frames/cover_object/flip_179066_target.npy,Covering [something] with [something],covering mobile phone with book,"['mobile phone', 'book']",512x512
drop_object,62200,extracted_videos/20bn-something-something-v2/62200.webm,./augmented_data_512/frames/drop_object/flip_62200_input.npy,./augmented_data_512/frames/drop_object/flip_62200_target.npy,[Something] falling like a feather or paper,a piece of paper falling like a feather or paper,['a piece of paper'],512x512
cover_object,161498,extracted_videos/20bn-something-something-v2/161498.webm,./augmented_data_512/frames/cover_object/flip_161498_input.npy,./augmented_data_512/frames/cover_object/flip_161498_target.npy,Putting [something] onto [something],putting a spoon onto cooking pot,"['a spoon', 'cooking pot']",512x512
cover_object,175335,extracted_videos/20bn-something-something-v2/175335.webm,./augmented_data_512/frames/cover_object/flip_175335_input.npy,./augmented_data_512/frames/cover_object/flip_175335_target.npy,Putting [something] onto [something],putting mat onto mat,"['mat', 'mat']",512x512
cover_object,37263,extracted_videos/20bn-something-something-v2/37263.webm,./augmented_data_512/frames/cover_object/flip_37263_input.npy,./augmented_data_512/frames/cover_object/flip_37263_target.npy,Covering [something] with [something],covering a perfume spray with a handbag,"['a perfume spray', 'a handbag']",512x512
cover_object,44502,extracted_videos/20bn-something-something-v2/44502.webm,./augmented_data_512/frames/cover_object/flip_44502_input.npy,./augmented_data_512/frames/cover_object/flip_44502_target.npy,Showing [something] on top of [something],showing ketchup packet on top of cup,"['ketchup packet', 'cup']",512x512
move_object,101258,extracted_videos/20bn-something-something-v2/101258.webm,./augmented_data_512/frames/move_object/flip_101258_input.npy,./augmented_data_512/frames/move_object/flip_101258_target.npy,Moving [something] away from [something],moving spoon away from tumbler,"['spoon', 'tumbler']",512x512
cover_object,127684,extracted_videos/20bn-something-something-v2/127684.webm,./augmented_data_512/frames/cover_object/flip_127684_input.npy,./augmented_data_512/frames/cover_object/flip_127684_target.npy,Covering [something] with [something],covering a basket with a basket,"['a basket', 'a basket']",512x512
drop_object,135865,extracted_videos/20bn-something-something-v2/135865.webm,./augmented_data_512/frames/drop_object/flip_135865_input.npy,./augmented_data_512/frames/drop_object/flip_135865_target.npy,"Lifting [something] up completely, then letting it drop down","lifting badge up completely, then letting it drop down",['badge'],512x512
cover_object,139397,extracted_videos/20bn-something-something-v2/139397.webm,./augmented_data_512/frames/cover_object/flip_139397_input.npy,./augmented_data_512/frames/cover_object/flip_139397_target.npy,Putting [something similar to other things that are already on the table],putting one of the pens,['one of the pens'],512x512
cover_object,26424,extracted_videos/20bn-something-something-v2/26424.webm,./augmented_data_512/frames/cover_object/flip_26424_input.npy,./augmented_data_512/frames/cover_object/flip_26424_target.npy,Covering [something] with [something],covering perfume with paper,"['perfume', 'paper']",512x512
drop_object,101049,extracted_videos/20bn-something-something-v2/101049.webm,./augmented_data_512/frames/drop_object/flip_101049_input.npy,./augmented_data_512/frames/drop_object/flip_101049_target.npy,Dropping [something] into [something],dropping a ball into bucket,"['a ball', 'bucket']",512x512
drop_object,71539,extracted_videos/20bn-something-something-v2/71539.webm,./augmented_data_512/frames/drop_object/flip_71539_input.npy,./augmented_data_512/frames/drop_object/flip_71539_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a can up completely, then letting it drop down",['a can'],512x512
cover_object,183019,extracted_videos/20bn-something-something-v2/183019.webm,./augmented_data_512/frames/cover_object/flip_183019_input.npy,./augmented_data_512/frames/cover_object/flip_183019_target.npy,Uncovering [something],uncovering a plastic container,['a plastic container'],512x512
cover_object,185528,extracted_videos/20bn-something-something-v2/185528.webm,./augmented_data_512/frames/cover_object/flip_185528_input.npy,./augmented_data_512/frames/cover_object/flip_185528_target.npy,Covering [something] with [something],covering a screwdriver with a hand,"['a screwdriver', 'a hand']",512x512
cover_object,22794,extracted_videos/20bn-something-something-v2/22794.webm,./augmented_data_512/frames/cover_object/flip_22794_input.npy,./augmented_data_512/frames/cover_object/flip_22794_target.npy,Putting [something] onto [something],putting headphones onto keyboard,"['headphones', 'keyboard']",512x512
cover_object,116232,extracted_videos/20bn-something-something-v2/116232.webm,./augmented_data_512/frames/cover_object/flip_116232_input.npy,./augmented_data_512/frames/cover_object/flip_116232_target.npy,Uncovering [something],uncovering drumstick,['drumstick'],512x512
move_object,52891,extracted_videos/20bn-something-something-v2/52891.webm,./augmented_data_512/frames/move_object/flip_52891_input.npy,./augmented_data_512/frames/move_object/flip_52891_target.npy,Pulling [something] from left to right,pulling coin from right to left,['coin'],512x512
cover_object,155294,extracted_videos/20bn-something-something-v2/155294.webm,./augmented_data_512/frames/cover_object/flip_155294_input.npy,./augmented_data_512/frames/cover_object/flip_155294_target.npy,Putting [something] onto [something],putting cd case onto the mini component,"['cd case', 'the mini component']",512x512
cover_object,175939,extracted_videos/20bn-something-something-v2/175939.webm,./augmented_data_512/frames/cover_object/flip_175939_input.npy,./augmented_data_512/frames/cover_object/flip_175939_target.npy,Showing [something] on top of [something],showing brown watch on top of pillow,"['brown watch', 'pillow']",512x512
cover_object,24083,extracted_videos/20bn-something-something-v2/24083.webm,./augmented_data_512/frames/cover_object/flip_24083_input.npy,./augmented_data_512/frames/cover_object/flip_24083_target.npy,Putting [something] onto [something],putting a book onto a shelf,"['a book', 'a shelf']",512x512
drop_object,205418,extracted_videos/20bn-something-something-v2/205418.webm,./augmented_data_512/frames/drop_object/flip_205418_input.npy,./augmented_data_512/frames/drop_object/flip_205418_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil'],512x512
drop_object,185310,extracted_videos/20bn-something-something-v2/185310.webm,./augmented_data_512/frames/drop_object/flip_185310_input.npy,./augmented_data_512/frames/drop_object/flip_185310_target.npy,[Something] falling like a rock,toothpaste falling like a rock,['toothpaste'],512x512
drop_object,127278,extracted_videos/20bn-something-something-v2/127278.webm,./augmented_data_512/frames/drop_object/flip_127278_input.npy,./augmented_data_512/frames/drop_object/flip_127278_target.npy,Dropping [something] in front of [something],dropping health powder in front of lemon powder,"['health powder', 'lemon powder']",512x512
cover_object,155992,extracted_videos/20bn-something-something-v2/155992.webm,./augmented_data_512/frames/cover_object/flip_155992_input.npy,./augmented_data_512/frames/cover_object/flip_155992_target.npy,Covering [something] with [something],covering a hanger with a tissue,"['a hanger', 'a tissue']",512x512
cover_object,147560,extracted_videos/20bn-something-something-v2/147560.webm,./augmented_data_512/frames/cover_object/flip_147560_input.npy,./augmented_data_512/frames/cover_object/flip_147560_target.npy,Covering [something] with [something],covering pencil with paper,"['pencil', 'paper']",512x512
move_object,94519,extracted_videos/20bn-something-something-v2/94519.webm,./augmented_data_512/frames/move_object/flip_94519_input.npy,./augmented_data_512/frames/move_object/flip_94519_target.npy,Touching (without moving) [part] of [something],touching (without moving) knob of hand taly counter,"['knob', 'hand taly counter']",512x512
drop_object,24257,extracted_videos/20bn-something-something-v2/24257.webm,./augmented_data_512/frames/drop_object/flip_24257_input.npy,./augmented_data_512/frames/drop_object/flip_24257_target.npy,Dropping [something] onto [something],dropping blade onto paper,"['blade', 'paper']",512x512
drop_object,82743,extracted_videos/20bn-something-something-v2/82743.webm,./augmented_data_512/frames/drop_object/flip_82743_input.npy,./augmented_data_512/frames/drop_object/flip_82743_target.npy,Dropping [something] into [something],dropping blue lighter into white bowl,"['blue lighter', 'white bowl']",512x512
move_object,92339,extracted_videos/20bn-something-something-v2/92339.webm,./augmented_data_512/frames/move_object/flip_92339_input.npy,./augmented_data_512/frames/move_object/flip_92339_target.npy,Moving [something] up,moving mp3 player up,['mp3 player'],512x512
move_object,103610,extracted_videos/20bn-something-something-v2/103610.webm,./augmented_data_512/frames/move_object/flip_103610_input.npy,./augmented_data_512/frames/move_object/flip_103610_target.npy,Moving [something] and [something] away from each other,moving matches box and sunglasses away from each other,"['matches box', 'sunglasses']",512x512
cover_object,128185,extracted_videos/20bn-something-something-v2/128185.webm,./augmented_data_512/frames/cover_object/flip_128185_input.npy,./augmented_data_512/frames/cover_object/flip_128185_target.npy,Uncovering [something],uncovering card,['card'],512x512
drop_object,214145,extracted_videos/20bn-something-something-v2/214145.webm,./augmented_data_512/frames/drop_object/flip_214145_input.npy,./augmented_data_512/frames/drop_object/flip_214145_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pillow (orange) up completely, then letting it drop down",['pillow (orange)'],512x512
drop_object,182112,extracted_videos/20bn-something-something-v2/182112.webm,./augmented_data_512/frames/drop_object/flip_182112_input.npy,./augmented_data_512/frames/drop_object/flip_182112_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a small jar up completely, then letting it drop down",['a small jar'],512x512
move_object,106716,extracted_videos/20bn-something-something-v2/106716.webm,./augmented_data_512/frames/move_object/flip_106716_input.npy,./augmented_data_512/frames/move_object/flip_106716_target.npy,Moving [something] up,moving keyboard up,['keyboard'],512x512
drop_object,194131,extracted_videos/20bn-something-something-v2/194131.webm,./augmented_data_512/frames/drop_object/flip_194131_input.npy,./augmented_data_512/frames/drop_object/flip_194131_target.npy,Dropping [something] behind [something],dropping a red box behind a talcum powder,"['a red box', 'a talcum powder']",512x512
move_object,8710,extracted_videos/20bn-something-something-v2/8710.webm,./augmented_data_512/frames/move_object/flip_8710_input.npy,./augmented_data_512/frames/move_object/flip_8710_target.npy,Moving [something] towards the camera,moving lunch box towards the camera,['lunch box'],512x512
move_object,211680,extracted_videos/20bn-something-something-v2/211680.webm,./augmented_data_512/frames/move_object/flip_211680_input.npy,./augmented_data_512/frames/move_object/flip_211680_target.npy,Moving [something] towards the camera,moving orange can towards the camera,['orange can'],512x512
move_object,178455,extracted_videos/20bn-something-something-v2/178455.webm,./augmented_data_512/frames/move_object/flip_178455_input.npy,./augmented_data_512/frames/move_object/flip_178455_target.npy,Pulling [something] onto [something],pulling a pencil case onto a paper,"['a pencil case', 'a paper']",512x512
cover_object,121366,extracted_videos/20bn-something-something-v2/121366.webm,./augmented_data_512/frames/cover_object/flip_121366_input.npy,./augmented_data_512/frames/cover_object/flip_121366_target.npy,Showing [something] on top of [something],showing cup on top of plate,"['cup', 'plate']",512x512
drop_object,18010,extracted_videos/20bn-something-something-v2/18010.webm,./augmented_data_512/frames/drop_object/flip_18010_input.npy,./augmented_data_512/frames/drop_object/flip_18010_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],512x512
cover_object,139172,extracted_videos/20bn-something-something-v2/139172.webm,./augmented_data_512/frames/cover_object/flip_139172_input.npy,./augmented_data_512/frames/cover_object/flip_139172_target.npy,Putting [something] onto [something],putting carrot pieces onto pan,"['carrot pieces', 'pan']",512x512
cover_object,131781,extracted_videos/20bn-something-something-v2/131781.webm,./augmented_data_512/frames/cover_object/flip_131781_input.npy,./augmented_data_512/frames/cover_object/flip_131781_target.npy,Showing [something] on top of [something],showing gillette on top of box,"['gillette', 'box']",512x512
drop_object,204106,extracted_videos/20bn-something-something-v2/204106.webm,./augmented_data_512/frames/drop_object/flip_204106_input.npy,./augmented_data_512/frames/drop_object/flip_204106_target.npy,Dropping [something] in front of [something],dropping plastic white pen in front of metal tea bag box,"['plastic white pen', 'metal tea bag box']",512x512
drop_object,41834,extracted_videos/20bn-something-something-v2/41834.webm,./augmented_data_512/frames/drop_object/flip_41834_input.npy,./augmented_data_512/frames/drop_object/flip_41834_target.npy,[Something] falling like a rock,small book falling like a rock,['small book'],512x512
drop_object,122287,extracted_videos/20bn-something-something-v2/122287.webm,./augmented_data_512/frames/drop_object/flip_122287_input.npy,./augmented_data_512/frames/drop_object/flip_122287_target.npy,"Lifting [something] up completely, then letting it drop down","lifting an apple up completely, then letting it drop down",['an apple'],512x512
cover_object,101875,extracted_videos/20bn-something-something-v2/101875.webm,./augmented_data_512/frames/cover_object/flip_101875_input.npy,./augmented_data_512/frames/cover_object/flip_101875_target.npy,Uncovering [something],uncovering mixie,['mixie'],512x512
cover_object,174563,extracted_videos/20bn-something-something-v2/174563.webm,./augmented_data_512/frames/cover_object/flip_174563_input.npy,./augmented_data_512/frames/cover_object/flip_174563_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']",512x512
move_object,59964,extracted_videos/20bn-something-something-v2/59964.webm,./augmented_data_512/frames/move_object/flip_59964_input.npy,./augmented_data_512/frames/move_object/flip_59964_target.npy,Pushing [something] so that it slightly moves,pushing a case so that it slightly moves,['a case'],512x512
cover_object,192121,extracted_videos/20bn-something-something-v2/192121.webm,./augmented_data_512/frames/cover_object/flip_192121_input.npy,./augmented_data_512/frames/cover_object/flip_192121_target.npy,Uncovering [something],uncovering watch,['watch'],512x512
